match_id,team,elo_pre,elo_post,tournament_type
3106,Liechtenstein,1361.01,1371.66,UEFA Nations League
3105,Denmark,1874.89,1879.64,UEFA Nations League
3105,England,2054.32,2049.57,UEFA Nations League
3104,France,1967.32,1975.02,UEFA Nations League
3104,Croatia,1852.63,1845.81,UEFA Nations League
3103,Belgium,2218.25,2225.64,UEFA Nations League
3103,Iceland,1724.41,1723.31,UEFA Nations League
3099,Georgia,1614.99,1615.0,UEFA Nations League
3099,North Macedonia,1615.36,1615.35,UEFA Nations League
3101,Cyprus,1574.29,1562.24,UEFA Nations League
3101,Azerbaijan,1501.98,1507.46,UEFA Nations League
3100,Armenia,1513.5,1525.95,UEFA Nations League
3100,Estonia,1525.92,1515.56,UEFA Nations League
3107,Sweden,1882.88,1874.94,UEFA Nations League
3107,Portugal,1955.31,1965.98,UEFA Nations League
3102,Luxembourg,1485.09,1479.37,UEFA Nations League
3102,Montenegro,1644.01,1644.67,UEFA Nations League
3115,Argentina,1747.01,1747.5,FIFA World Cup qualification
3115,Ecuador,1642.88,1632.24,FIFA World Cup qualification
3114,Iceland,1723.31,1730.85,UEFA Euro qualification
3114,Romania,1756.44,1740.01,UEFA Euro qualification
3117,Paraguay,1631.74,1635.78,FIFA World Cup qualification
3117,Peru,1727.73,1723.68,FIFA World Cup qualification
3116,Uruguay,1796.75,1799.33,FIFA World Cup qualification
3116,Chile,1734.72,1722.37,FIFA World Cup qualification
3113,North Macedonia,1615.35,1620.91,UEFA Euro qualification
3113,Kosovo,1610.82,1596.02,UEFA Euro qualification
3118,Bulgaria,1593.46,1580.99,UEFA Euro qualification
3118,Hungary,1652.49,1668.83,UEFA Euro qualification
3111,Norway,1750.14,1734.92,UEFA Euro qualification
3111,Serbia,1745.0,1750.97,UEFA Euro qualification
3110,Georgia,1615.0,1616.28,UEFA Euro qualification
3110,Belarus,1527.17,1515.88,UEFA Euro qualification
3109,Slovakia,1739.51,1738.8,UEFA Euro qualification
3109,Republic of Ireland,1723.07,1723.78,UEFA Euro qualification
3108,Scotland,1783.67,1777.6,UEFA Euro qualification
3108,Israel,1634.64,1640.7,UEFA Euro qualification
3112,Bosnia and Herzegovina,1735.58,1734.49,UEFA Euro qualification
3112,Northern Ireland,1710.33,1711.42,UEFA Euro qualification
3119,Colombia,1782.01,1799.51,FIFA World Cup qualification
3119,Venezuela,1625.6,1616.93,FIFA World Cup qualification
3120,Brazil,1946.1,1963.87,FIFA World Cup qualification
3120,Bolivia,1531.97,1529.44,FIFA World Cup qualification
3127,Luxembourg,1479.37,1494.54,UEFA Nations League
3127,Cyprus,1562.24,1549.9,UEFA Nations League
3126,Spain,2068.08,2066.7,UEFA Nations League
3126,Switzerland,1908.22,1902.52,UEFA Nations League
3124,Faroe Islands,1436.23,1436.48,UEFA Nations League
3124,Latvia,1444.75,1444.51,UEFA Nations League
3125,Ukraine,1814.39,1810.95,UEFA Nations League
3125,Germany,2087.45,2086.72,UEFA Nations League
3122,Andorra,1374.88,1374.85,UEFA Nations League
3122,Malta,1373.89,1373.92,UEFA Nations League
3121,Liechtenstein,1371.66,1360.6,UEFA Nations League
3121,Gibraltar,1334.43,1339.13,UEFA Nations League
3123,Montenegro,1644.67,1651.6,UEFA Nations League
3123,Azerbaijan,1507.46,1501.21,UEFA Nations League
3139,Northern Ireland,1711.42,1702.36,UEFA Nations League
3139,Austria,1744.15,1747.28,UEFA Nations League
3147,Israel,1640.7,1633.2,UEFA Nations League
3147,Czech Republic,1729.27,1731.22,UEFA Nations League
3146,Bosnia and Herzegovina,1734.49,1739.27,UEFA Nations League
3146,Netherlands,1915.42,1910.63,UEFA Nations League
3145,Poland,1861.67,1864.23,UEFA Nations League
3145,Italy,1952.8,1950.24,UEFA Nations League
3144,England,2049.57,2059.31,UEFA Nations League
3144,Belgium,2225.64,2210.96,UEFA Nations League
3143,Iceland,1730.85,1724.89,UEFA Nations League
3143,Denmark,1879.64,1895.34,UEFA Nations League
3142,Croatia,1845.81,1850.7,UEFA Nations League
3142,Sweden,1874.94,1864.1,UEFA Nations League
3140,Norway,1734.92,1757.33,UEFA Nations League
3140,Romania,1740.01,1729.87,UEFA Nations League
3138,Scotland,1777.6,1780.11,UEFA Nations League
3138,Slovakia,1738.8,1729.91,UEFA Nations League
3141,France,1975.02,1974.76,UEFA Nations League
3141,Portugal,1965.98,1966.24,UEFA Nations League
3136,Serbia,1750.97,1738.65,UEFA Nations League
3136,Hungary,1668.83,1674.52,UEFA Nations League
3135,Republic of Ireland,1723.78,1725.29,UEFA Nations League
3135,Wales,1776.55,1775.04,UEFA Nations League
3134,Armenia,1525.95,1528.49,UEFA Nations League
3134,Georgia,1616.28,1613.74,UEFA Nations League
3133,Estonia,1515.56,1518.5,UEFA Nations League
3133,North Macedonia,1620.91,1617.96,UEFA Nations League
3132,Kosovo,1596.02,1588.02,UEFA Nations League
3132,Slovenia,1666.69,1669.0,UEFA Nations League
3131,Greece,1616.98,1621.52,UEFA Nations League
3131,Moldova,1402.98,1398.46,UEFA Nations League
3130,Kazakhstan,1531.05,1534.5,UEFA Nations League
3130,Albania,1656.01,1652.56,UEFA Nations League
3129,Lithuania,1480.27,1481.29,UEFA Nations League
3129,Belarus,1515.88,1514.86,UEFA Nations League
3128,Russia,1930.69,1926.94,UEFA Nations League
3128,Turkey,1793.93,1797.68,UEFA Nations League
3137,Finland,1639.08,1648.83,UEFA Nations League
3137,Bulgaria,1580.99,1572.64,UEFA Nations League
3159,Latvia,1444.51,1432.51,UEFA Nations League
3159,Malta,1373.92,1379.36,UEFA Nations League
3158,Germany,2086.72,2081.86,UEFA Nations League
3158,Switzerland,1902.52,1907.37,UEFA Nations League
3157,Ukraine,1810.95,1822.9,UEFA Nations League
3157,Spain,2066.7,2050.43,UEFA Nations League
3156,Azerbaijan,1501.21,1502.61,UEFA Nations League
3156,Cyprus,1549.9,1548.51,UEFA Nations League
3155,Montenegro,1651.6,1637.36,UEFA Nations League
3155,Luxembourg,1494.54,1501.71,UEFA Nations League
3154,Faroe Islands,1436.48,1446.09,UEFA Nations League
3154,Andorra,1374.85,1366.61,UEFA Nations League
3153,Liechtenstein,1360.6,1358.31,UEFA Nations League
3153,San Marino,1279.88,1282.16,UEFA Nations League
3151,Ecuador,1632.24,1659.61,FIFA World Cup qualification
3151,Uruguay,1799.33,1777.62,FIFA World Cup qualification
3150,Venezuela,1616.93,1602.74,FIFA World Cup qualification
3150,Paraguay,1635.78,1640.94,FIFA World Cup qualification
3149,Peru,1723.68,1717.67,FIFA World Cup qualification
3149,Brazil,1963.87,1976.89,FIFA World Cup qualification
3148,Chile,1722.37,1725.65,FIFA World Cup qualification
3148,Colombia,1799.51,1796.23,FIFA World Cup qualification
3152,Bolivia,1529.44,1522.78,FIFA World Cup qualification
3152,Argentina,1747.5,1747.23,FIFA World Cup qualification
3171,Romania,1729.87,1720.37,UEFA Nations League
3171,Austria,1747.28,1750.76,UEFA Nations League
3178,Italy,1950.24,1949.11,UEFA Nations League
3178,Netherlands,1910.63,1911.77,UEFA Nations League
3177,Poland,1864.23,1877.02,UEFA Nations League
3177,Bosnia and Herzegovina,1739.27,1732.72,UEFA Nations League
3176,Iceland,1724.89,1723.74,UEFA Nations League
3176,Belgium,2210.96,2209.91,UEFA Nations League
3175,England,2059.31,2044.92,UEFA Nations League
3175,Denmark,1895.34,1902.64,UEFA Nations League
3174,Portugal,1966.24,1979.87,UEFA Nations League
3174,Sweden,1864.1,1856.96,UEFA Nations League
3179,Slovakia,1729.91,1717.2,UEFA Nations League
3179,Israel,1633.2,1639.19,UEFA Nations League
3172,Norway,1757.33,1759.29,UEFA Nations League
3172,Northern Ireland,1702.36,1693.93,UEFA Nations League
3170,Scotland,1780.11,1782.28,UEFA Nations League
3170,Czech Republic,1731.22,1722.62,UEFA Nations League
3173,Croatia,1850.7,1844.12,UEFA Nations League
3173,France,1974.76,1976.02,UEFA Nations League
3168,Russia,1926.94,1920.73,UEFA Nations League
3168,Hungary,1674.52,1680.73,UEFA Nations League
3167,Finland,1648.83,1655.36,UEFA Nations League
3167,Republic of Ireland,1725.29,1713.12,UEFA Nations League
3166,Belarus,1514.86,1527.59,UEFA Nations League
3166,Kazakhstan,1534.5,1523.93,UEFA Nations League
3165,North Macedonia,1617.96,1617.84,UEFA Nations League
3165,Georgia,1613.74,1613.86,UEFA Nations League
3164,Estonia,1518.5,1518.79,UEFA Nations League
3164,Armenia,1528.49,1528.21,UEFA Nations League
3163,Greece,1621.52,1620.56,UEFA Nations League
3163,Kosovo,1588.02,1588.98,UEFA Nations League
3162,Moldova,1398.46,1394.98,UEFA Nations League
3162,Slovenia,1669.0,1689.18,UEFA Nations League
3161,Lithuania,1481.29,1485.85,UEFA Nations League
3161,Albania,1652.56,1648.0,UEFA Nations League
3160,Turkey,1797.68,1795.99,UEFA Nations League
3160,Serbia,1738.65,1740.33,UEFA Nations League
3169,Bulgaria,1572.64,1567.89,UEFA Nations League
3169,Wales,1775.04,1775.06,UEFA Nations League
3184,Kenya,1497.84,1493.59,African Cup of Nations qualification
3184,Comoros,1396.64,1400.89,African Cup of Nations qualification
3183,Guinea,1515.16,1513.33,African Cup of Nations qualification
3183,Chad,1360.63,1343.16,African Cup of Nations qualification
3181,Senegal,1759.27,1762.36,African Cup of Nations qualification
3181,Guinea-Bissau,1445.84,1441.6,African Cup of Nations qualification
3180,Libya,1519.33,1500.25,African Cup of Nations qualification
3180,Equatorial Guinea,1422.45,1431.45,African Cup of Nations qualification
3182,Mauritania,1503.65,1501.5,African Cup of Nations qualification
3182,Burundi,1453.4,1455.56,African Cup of Nations qualification
3194,Burkina Faso,1583.21,1592.1,African Cup of Nations qualification
3194,Malawi,1415.25,1406.99,African Cup of Nations qualification
3200,Uganda,1553.09,1547.87,African Cup of Nations qualification
3200,South Sudan,1313.28,1307.25,African Cup of Nations qualification
3199,Hungary,1680.73,1688.79,UEFA Euro qualification
3199,Iceland,1723.74,1706.89,UEFA Euro qualification
3198,Northern Ireland,1693.93,1679.93,UEFA Euro qualification
3198,Slovakia,1717.2,1722.21,UEFA Euro qualification
3197,Georgia,1613.86,1599.03,UEFA Euro qualification
3197,North Macedonia,1617.84,1623.5,UEFA Euro qualification
3196,Bolivia,1522.78,1513.4,FIFA World Cup qualification
3196,Ecuador,1659.61,1661.17,FIFA World Cup qualification
3195,Argentina,1747.23,1742.78,FIFA World Cup qualification
3195,Paraguay,1640.94,1645.39,FIFA World Cup qualification
3193,Serbia,1740.33,1742.14,UEFA Euro qualification
3193,Scotland,1782.28,1780.47,UEFA Euro qualification
3187,Congo,1494.53,1505.48,African Cup of Nations qualification
3187,Eswatini,1368.28,1358.51,African Cup of Nations qualification
3191,Cape Verde,1471.52,1470.53,African Cup of Nations qualification
3191,Rwanda,1448.56,1449.55,African Cup of Nations qualification
3190,Cameroon,1590.17,1609.61,African Cup of Nations qualification
3190,Mozambique,1470.03,1460.02,African Cup of Nations qualification
3189,Zambia,1492.69,1493.19,African Cup of Nations qualification
3189,Botswana,1388.83,1378.18,African Cup of Nations qualification
3188,Algeria,1713.39,1722.9,African Cup of Nations qualification
3188,Zimbabwe,1558.29,1549.58,African Cup of Nations qualification
3186,Ivory Coast,1587.0,1589.37,African Cup of Nations qualification
3186,Madagascar,1520.87,1508.69,African Cup of Nations qualification
3185,Gabon,1517.65,1518.57,African Cup of Nations qualification
3185,Gambia,1422.59,1411.59,African Cup of Nations qualification
3192,Ghana,1650.85,1654.59,African Cup of Nations qualification
3192,Sudan,1357.14,1352.47,African Cup of Nations qualification
3207,Brazil,1976.89,1967.78,FIFA World Cup qualification
3207,Venezuela,1602.74,1599.62,FIFA World Cup qualification
3209,South Africa,1547.76,1552.98,African Cup of Nations qualification
3209,São Tomé and Príncipe,1294.46,1288.8,African Cup of Nations qualification
3208,Chile,1725.65,1743.14,FIFA World Cup qualification
3208,Peru,1717.67,1703.01,FIFA World Cup qualification
3206,Mali,1612.08,1608.38,African Cup of Nations qualification
3206,Namibia,1412.73,1405.5,African Cup of Nations qualification
3201,Tunisia,1670.63,1665.05,African Cup of Nations qualification
3201,Tanzania,1420.44,1414.7,African Cup of Nations qualification
3204,Morocco,1656.53,1672.48,African Cup of Nations qualification
3204,Central African Republic,1469.43,1461.81,African Cup of Nations qualification
3203,Niger,1424.87,1429.79,African Cup of Nations qualification
3203,Ethiopia,1408.2,1393.92,African Cup of Nations qualification
3202,Nigeria,1643.78,1634.6,African Cup of Nations qualification
3202,Sierra Leone,1396.43,1405.61,African Cup of Nations qualification
3205,Colombia,1796.23,1780.43,FIFA World Cup qualification
3205,Uruguay,1777.62,1804.67,FIFA World Cup qualification
3221,Cyprus,1548.51,1550.74,UEFA Nations League
3221,Luxembourg,1501.71,1493.05,UEFA Nations League
3220,Portugal,1979.87,1969.76,UEFA Nations League
3220,France,1976.02,1979.97,UEFA Nations League
3218,Germany,2081.86,2085.2,UEFA Nations League
3218,Ukraine,1822.9,1819.23,UEFA Nations League
3217,Switzerland,1907.37,1911.27,UEFA Nations League
3217,Spain,2050.43,2046.53,UEFA Nations League
3216,Azerbaijan,1502.61,1506.3,UEFA Nations League
3216,Montenegro,1637.36,1633.67,UEFA Nations League
3219,Sweden,1856.96,1860.37,UEFA Nations League
3219,Croatia,1844.12,1834.49,UEFA Nations League
3214,Malta,1379.36,1390.84,UEFA Nations League
3214,Andorra,1366.61,1356.98,UEFA Nations League
3213,Latvia,1432.51,1432.9,UEFA Nations League
3213,Faroe Islands,1446.09,1445.7,UEFA Nations League
3212,San Marino,1282.16,1283.79,UEFA Nations League
3212,Gibraltar,1339.13,1337.51,UEFA Nations League
3211,Egypt,1625.78,1623.14,African Cup of Nations qualification
3211,Togo,1452.52,1444.44,African Cup of Nations qualification
3210,Benin,1495.53,1494.29,African Cup of Nations qualification
3210,Lesotho,1354.22,1345.0,African Cup of Nations qualification
3215,DR Congo,1596.02,1589.46,African Cup of Nations qualification
3215,Angola,1433.18,1439.73,African Cup of Nations qualification
3236,Turkey,1795.99,1804.13,UEFA Nations League
3236,Russia,1920.73,1907.29,UEFA Nations League
3237,Czech Republic,1722.62,1723.62,UEFA Nations League
3237,Israel,1639.19,1631.55,UEFA Nations League
3238,Slovakia,1722.21,1728.12,UEFA Nations League
3238,Scotland,1780.47,1768.81,UEFA Nations League
3239,Romania,1720.37,1739.71,UEFA Nations League
3239,Norway,1759.29,1748.17,UEFA Nations League
3242,Belgium,2209.91,2215.92,UEFA Nations League
3242,England,2044.92,2039.34,UEFA Nations League
3241,Denmark,1902.64,1900.26,UEFA Nations League
3241,Iceland,1706.89,1702.0,UEFA Nations League
3244,Bulgaria,1567.89,1560.36,UEFA Nations League
3244,Finland,1655.36,1657.33,UEFA Nations League
3243,Netherlands,1911.77,1917.35,UEFA Nations League
3243,Bosnia and Herzegovina,1732.72,1727.46,UEFA Nations League
3235,Hungary,1688.79,1690.31,UEFA Nations League
3235,Serbia,1742.14,1740.61,UEFA Nations League
3240,Austria,1750.76,1752.18,UEFA Nations League
3240,Northern Ireland,1679.93,1671.94,UEFA Nations League
3234,Wales,1775.06,1776.78,UEFA Nations League
3234,Republic of Ireland,1713.12,1704.89,UEFA Nations League
3223,Moldova,1394.98,1390.69,UEFA Nations League
3223,Greece,1620.56,1629.33,UEFA Nations League
3232,North Macedonia,1623.5,1623.81,UEFA Nations League
3232,Estonia,1518.79,1511.72,UEFA Nations League
3231,Chad,1343.16,1356.78,African Cup of Nations qualification
3231,Guinea,1513.33,1506.52,African Cup of Nations qualification
3230,Georgia,1599.03,1587.02,UEFA Nations League
3230,Armenia,1528.21,1533.65,UEFA Nations League
3229,Guinea-Bissau,1441.6,1437.51,African Cup of Nations qualification
3229,Senegal,1762.36,1760.79,African Cup of Nations qualification
3228,Equatorial Guinea,1431.45,1440.85,African Cup of Nations qualification
3228,Libya,1500.25,1482.32,African Cup of Nations qualification
3227,Burundi,1455.56,1476.19,African Cup of Nations qualification
3227,Mauritania,1501.5,1484.52,African Cup of Nations qualification
3226,Comoros,1400.89,1411.51,African Cup of Nations qualification
3226,Kenya,1493.59,1474.68,African Cup of Nations qualification
3225,Belarus,1527.59,1537.96,UEFA Nations League
3225,Lithuania,1485.85,1477.05,UEFA Nations League
3224,Albania,1648.0,1655.37,UEFA Nations League
3224,Kazakhstan,1523.93,1517.36,UEFA Nations League
3222,Slovenia,1689.18,1689.64,UEFA Nations League
3222,Kosovo,1588.98,1581.79,UEFA Nations League
3233,Italy,1949.11,1958.33,UEFA Nations League
3233,Poland,1877.02,1869.07,UEFA Nations League
3252,Gambia,1411.59,1422.93,African Cup of Nations qualification
3252,Gabon,1518.57,1499.1,African Cup of Nations qualification
3251,Malawi,1406.99,1414.3,African Cup of Nations qualification
3251,Burkina Faso,1592.1,1584.79,African Cup of Nations qualification
3250,South Sudan,1307.25,1324.59,African Cup of Nations qualification
3250,Uganda,1547.87,1523.87,African Cup of Nations qualification
3249,South Africa,1552.98,1557.78,African Cup of Nations qualification
3249,São Tomé and Príncipe,1288.8,1283.42,African Cup of Nations qualification
3247,Zimbabwe,1549.58,1556.5,African Cup of Nations qualification
3247,Algeria,1722.9,1715.98,African Cup of Nations qualification
3246,Botswana,1378.18,1389.92,African Cup of Nations qualification
3246,Zambia,1493.19,1473.4,African Cup of Nations qualification
3245,Eswatini,1358.51,1364.5,African Cup of Nations qualification
3245,Congo,1505.48,1499.49,African Cup of Nations qualification
3248,Mozambique,1460.02,1451.11,African Cup of Nations qualification
3248,Cameroon,1609.61,1623.89,African Cup of Nations qualification
3267,Croatia,1834.49,1828.2,UEFA Nations League
3267,Portugal,1969.76,1970.83,UEFA Nations League
3277,Montenegro,1633.67,1652.34,UEFA Nations League
3277,Cyprus,1550.74,1543.08,UEFA Nations League
3276,Venezuela,1599.62,1612.73,FIFA World Cup qualification
3276,Chile,1743.14,1722.28,FIFA World Cup qualification
3275,Ecuador,1661.17,1707.96,FIFA World Cup qualification
3275,Colombia,1780.43,1760.47,FIFA World Cup qualification
3274,Gibraltar,1337.51,1338.1,UEFA Nations League
3274,Liechtenstein,1358.31,1357.72,UEFA Nations League
3273,Andorra,1356.98,1349.13,UEFA Nations League
3273,Latvia,1432.9,1457.86,UEFA Nations League
3272,France,1979.97,1987.5,UEFA Nations League
3272,Sweden,1860.37,1853.69,UEFA Nations League
3271,Luxembourg,1493.05,1493.43,UEFA Nations League
3271,Azerbaijan,1506.3,1505.92,UEFA Nations League
3270,Switzerland,1911.27,1925.3,UEFA Nations League
3270,Ukraine,1819.23,1811.82,UEFA Nations League
3269,Spain,2046.53,2077.25,UEFA Nations League
3269,Germany,2085.2,2074.09,UEFA Nations League
3268,Paraguay,1645.39,1639.95,FIFA World Cup qualification
3268,Bolivia,1513.4,1518.84,FIFA World Cup qualification
3266,Peru,1703.01,1689.72,FIFA World Cup qualification
3266,Argentina,1742.78,1759.64,FIFA World Cup qualification
3260,Rwanda,1449.55,1450.45,African Cup of Nations qualification
3260,Cape Verde,1470.53,1469.62,African Cup of Nations qualification
3264,Uruguay,1804.67,1796.23,FIFA World Cup qualification
3264,Brazil,1967.78,1981.81,FIFA World Cup qualification
3253,Namibia,1405.5,1398.38,African Cup of Nations qualification
3253,Mali,1608.38,1608.4,African Cup of Nations qualification
3265,Malta,1390.84,1392.4,UEFA Nations League
3265,Faroe Islands,1445.7,1444.14,UEFA Nations League
3255,Sierra Leone,1405.61,1414.27,African Cup of Nations qualification
3255,Nigeria,1634.6,1625.93,African Cup of Nations qualification
3256,Madagascar,1508.69,1512.11,African Cup of Nations qualification
3256,Ivory Coast,1589.37,1585.94,African Cup of Nations qualification
3257,Ethiopia,1393.92,1422.74,African Cup of Nations qualification
3257,Niger,1429.79,1413.24,African Cup of Nations qualification
3254,Lesotho,1345.0,1351.08,African Cup of Nations qualification
3254,Benin,1494.29,1488.21,African Cup of Nations qualification
3259,Togo,1444.44,1436.54,African Cup of Nations qualification
3259,Egypt,1623.14,1636.91,African Cup of Nations qualification
3261,Central African Republic,1461.81,1454.93,African Cup of Nations qualification
3261,Morocco,1672.48,1685.8,African Cup of Nations qualification
3262,Angola,1439.73,1430.83,African Cup of Nations qualification
3262,DR Congo,1589.46,1590.68,African Cup of Nations qualification
3263,Sudan,1352.47,1372.09,African Cup of Nations qualification
3263,Ghana,1654.59,1629.08,African Cup of Nations qualification
3258,Tanzania,1414.7,1423.96,African Cup of Nations qualification
3258,Tunisia,1665.05,1655.79,African Cup of Nations qualification
3288,Israel,1631.55,1640.09,UEFA Nations League
3288,Scotland,1768.81,1755.06,UEFA Nations League
3295,Bosnia and Herzegovina,1727.46,1723.28,UEFA Nations League
3295,Italy,1958.33,1967.07,UEFA Nations League
3294,Poland,1869.07,1860.45,UEFA Nations League
3294,Netherlands,1917.35,1920.14,UEFA Nations League
3293,England,2039.34,2049.76,UEFA Nations League
3293,Iceland,1702.0,1699.49,UEFA Nations League
3292,Belgium,2215.92,2217.93,UEFA Nations League
3292,Denmark,1900.26,1897.47,UEFA Nations League
3291,Northern Ireland,1671.94,1673.87,UEFA Nations League
3291,Romania,1739.71,1737.78,UEFA Nations League
3290,Austria,1752.18,1752.06,UEFA Nations League
3290,Norway,1748.17,1748.29,UEFA Nations League
3289,Hungary,1690.31,1706.64,UEFA Nations League
3289,Turkey,1804.13,1790.97,UEFA Nations League
3287,Czech Republic,1723.62,1735.77,UEFA Nations League
3287,Slovakia,1728.12,1717.99,UEFA Nations League
3284,Armenia,1533.65,1540.64,UEFA Nations League
3284,North Macedonia,1623.81,1611.27,UEFA Nations League
3285,Wales,1776.78,1784.31,UEFA Nations League
3285,Finland,1657.33,1650.64,UEFA Nations League
3286,Serbia,1740.61,1773.85,UEFA Nations League
3286,Russia,1907.29,1892.83,UEFA Nations League
3283,Georgia,1587.02,1584.89,UEFA Nations League
3283,Estonia,1511.72,1513.85,UEFA Nations League
3282,Kosovo,1581.79,1579.54,UEFA Nations League
3282,Moldova,1390.69,1385.7,UEFA Nations League
3281,Greece,1629.33,1631.05,UEFA Nations League
3281,Slovenia,1689.64,1687.92,UEFA Nations League
3280,Albania,1655.37,1655.27,UEFA Nations League
3280,Belarus,1537.96,1531.22,UEFA Nations League
3279,Kazakhstan,1517.36,1506.2,UEFA Nations League
3279,Lithuania,1477.05,1481.82,UEFA Nations League
3278,Republic of Ireland,1704.89,1700.95,UEFA Nations League
3278,Bulgaria,1560.36,1564.29,UEFA Nations League
3296,Qatar,1680.42,1697.58,FIFA World Cup qualification
3296,Bangladesh,1245.78,1243.51,FIFA World Cup qualification
3312,Suriname,1616.02,1634.07,FIFA World Cup qualification
3312,Cayman Islands,1470.21,1452.11,FIFA World Cup qualification
3313,Dominican Republic,1555.26,1558.78,FIFA World Cup qualification
3313,Dominica,1511.75,1498.62,FIFA World Cup qualification
3314,Saint Kitts and Nevis,1631.78,1629.29,FIFA World Cup qualification
3314,Puerto Rico,1462.11,1453.9,FIFA World Cup qualification
3315,Guatemala,1830.49,1824.51,FIFA World Cup qualification
3315,Cuba,1568.54,1563.11,FIFA World Cup qualification
3319,Belgium,2217.93,2217.75,FIFA World Cup qualification
3319,Wales,1784.31,1782.03,FIFA World Cup qualification
3317,France,1987.5,1980.5,FIFA World Cup qualification
3317,Ukraine,1811.82,1818.82,FIFA World Cup qualification
3318,Finland,1650.64,1653.73,FIFA World Cup qualification
3318,Bosnia and Herzegovina,1723.28,1720.19,FIFA World Cup qualification
3310,Turkey,1790.97,1816.32,FIFA World Cup qualification
3310,Netherlands,1920.14,1899.81,FIFA World Cup qualification
3320,Portugal,1970.83,1959.93,FIFA World Cup qualification
3320,Azerbaijan,1505.92,1503.99,FIFA World Cup qualification
3316,Serbia,1773.85,1775.87,FIFA World Cup qualification
3316,Republic of Ireland,1700.95,1689.05,FIFA World Cup qualification
3309,Estonia,1513.85,1507.31,FIFA World Cup qualification
3309,Czech Republic,1735.77,1766.0,FIFA World Cup qualification
3311,Antigua and Barbuda,1561.83,1561.23,FIFA World Cup qualification
3311,Montserrat,1547.77,1548.99,FIFA World Cup qualification
3307,Gibraltar,1338.1,1335.52,FIFA World Cup qualification
3307,Norway,1748.29,1771.99,FIFA World Cup qualification
3308,Malta,1392.4,1390.81,FIFA World Cup qualification
3308,Russia,1892.83,1907.09,FIFA World Cup qualification
3297,Slovenia,1687.92,1700.88,FIFA World Cup qualification
3297,Croatia,1828.2,1807.45,FIFA World Cup qualification
3298,Cyprus,1543.08,1550.06,FIFA World Cup qualification
3298,Slovakia,1717.99,1711.01,FIFA World Cup qualification
3300,Guinea,1506.52,1517.6,African Cup of Nations qualification
3300,Mali,1608.4,1589.12,African Cup of Nations qualification
3301,Rwanda,1450.45,1456.28,African Cup of Nations qualification
3301,Mozambique,1451.11,1436.08,African Cup of Nations qualification
3299,Chad,1356.78,1330.35,African Cup of Nations qualification
3299,Namibia,1398.38,1423.98,African Cup of Nations qualification
3303,São Tomé and Príncipe,1283.42,1272.16,African Cup of Nations qualification
3303,Sudan,1372.09,1387.69,African Cup of Nations qualification
3304,Latvia,1457.86,1450.48,FIFA World Cup qualification
3304,Montenegro,1652.34,1652.54,FIFA World Cup qualification
3305,Ethiopia,1422.74,1461.84,African Cup of Nations qualification
3305,Madagascar,1512.11,1493.33,African Cup of Nations qualification
3306,South Sudan,1324.59,1313.38,African Cup of Nations qualification
3306,Malawi,1414.3,1417.19,African Cup of Nations qualification
3302,Uganda,1523.87,1526.47,African Cup of Nations qualification
3302,Burkina Faso,1584.79,1582.18,African Cup of Nations qualification
3341,Panama,1628.77,1631.06,FIFA World Cup qualification
3341,Barbados,1561.24,1549.11,FIFA World Cup qualification
3349,Spain,2077.25,2064.39,FIFA World Cup qualification
3349,Greece,1631.05,1643.92,FIFA World Cup qualification
3338,El Salvador,1613.41,1630.15,FIFA World Cup qualification
3338,Grenada,1592.41,1578.31,FIFA World Cup qualification
3339,Canada,1781.63,1806.88,FIFA World Cup qualification
3339,Bermuda,1652.19,1642.54,FIFA World Cup qualification
3340,Curaçao,1677.57,1704.21,FIFA World Cup qualification
3340,Saint Vincent and the Grenadines,1480.6,1473.3,FIFA World Cup qualification
3342,Trinidad and Tobago,1566.88,1598.7,FIFA World Cup qualification
3342,Guyana,1651.28,1632.7,FIFA World Cup qualification
3348,Scotland,1755.06,1754.93,FIFA World Cup qualification
3348,Austria,1752.06,1752.19,FIFA World Cup qualification
3344,Sweden,1853.69,1847.48,FIFA World Cup qualification
3344,Georgia,1584.89,1579.62,FIFA World Cup qualification
3345,Bulgaria,1564.29,1560.95,FIFA World Cup qualification
3345,Switzerland,1925.3,1938.06,FIFA World Cup qualification
3346,Italy,1967.07,1970.83,FIFA World Cup qualification
3346,Northern Ireland,1673.87,1669.19,FIFA World Cup qualification
3347,Israel,1640.09,1634.54,FIFA World Cup qualification
3347,Denmark,1897.47,1910.35,FIFA World Cup qualification
3336,Moldova,1385.7,1388.2,FIFA World Cup qualification
3336,Faroe Islands,1444.14,1441.64,FIFA World Cup qualification
3343,Haiti,1671.22,1682.78,FIFA World Cup qualification
3343,Belize,1556.89,1546.65,FIFA World Cup qualification
3335,Germany,2074.09,2082.74,FIFA World Cup qualification
3335,Iceland,1699.49,1696.37,FIFA World Cup qualification
3337,England,2049.76,2059.99,FIFA World Cup qualification
3337,San Marino,1283.79,1283.42,FIFA World Cup qualification
3333,Comoros,1411.51,1412.59,African Cup of Nations qualification
3333,Togo,1436.54,1435.46,African Cup of Nations qualification
3334,Andorra,1349.13,1344.73,FIFA World Cup qualification
3334,Albania,1655.27,1653.83,FIFA World Cup qualification
3321,Gambia,1422.93,1429.14,African Cup of Nations qualification
3321,Angola,1430.83,1415.48,African Cup of Nations qualification
3322,Tajikistan,1459.31,1483.43,FIFA World Cup qualification
